PJMAS_NEW_1804_180421_110031.csv|Proj_Master|3314|44|29|31862691.39|
1|13/06/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|บุรีรัมย์|ชำนิ|เมืองยาง|3|95|893|16805|261|การบริหารจัดการศูนย์บริการคนพิการองค์การบริหารส่วน|561|ศุนย์บริการคนพิการ|200|ทุกประเภทความพิการ|1|รัฐบาล|13|องค์กรปกครองส่วนท้องถิ่น||01/07/2016|30/09/2016|ร่างเอกสาร|12,110.0000|12,110.0000|0.0000|12,110.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
2|13/06/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|บุรีรัมย์|ชำนิ|เมืองยาง|3|95|893|16805|261|การบริหารจัดการศูนย์บริการคนพิการองค์การบริหารส่วน|561|ศุนย์บริการคนพิการ|200|ทุกประเภทความพิการ|1|รัฐบาล|13|องค์กรปกครองส่วนท้องถิ่น||01/07/2016|30/09/2016|ร่างเอกสาร|12,110.0000|12,110.0000|0.0000|12,110.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
3|29/01/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคใต้|อุตรดิตถ์|||4|89|||283|โครงการสัมมนาสังคมบูรณาการด้านการเข้าถึงและการเสริ|28|การอบรมให้ความรู้|200|ทุกประเภทความพิการ|2|เอกชน|21|องค์กรด้านคนพิการ|20/06/2016|18/03/2016|20/03/2016|ขั้นตอนที 5 อนุมัติโดยอนุกรรมการกองทุน|3,428,978.0000|3,423,978.0000|0.0000|3,423,978.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
4|29/01/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคใต้|อุตรดิตถ์|||4|89|||283|โครงการสัมมนาสังคมบูรณาการด้านการเข้าถึงและการเสริ|28|การอบรมให้ความรู้|200|ทุกประเภทความพิการ|2|เอกชน|21|องค์กรด้านคนพิการ|20/06/2016|18/03/2016|20/03/2016|ขั้นตอนที 5 อนุมัติโดยอนุกรรมการกองทุน|3,428,978.0000|3,423,978.0000|0.0000|3,423,978.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
5|19/06/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|บุรีรัมย์|พุทไธสง|หายโศก|3|95|884|16726|284|การบริหารจัดการศูนย์บริการคนพิการตำบลหายโศก|561|ศุนย์บริการคนพิการ|200|ทุกประเภทความพิการ|1|รัฐบาล|13|องค์กรปกครองส่วนท้องถิ่น||01/07/2016|30/09/2016|ร่างเอกสาร|14,220.0000|14,220.0000|0.0000|14,220.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
6|19/06/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|บุรีรัมย์|พุทไธสง|หายโศก|3|95|884|16726|284|การบริหารจัดการศูนย์บริการคนพิการตำบลหายโศก|561|ศุนย์บริการคนพิการ|200|ทุกประเภทความพิการ|1|รัฐบาล|13|องค์กรปกครองส่วนท้องถิ่น||01/07/2016|30/09/2016|ร่างเอกสาร|14,220.0000|14,220.0000|0.0000|14,220.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
7|29/01/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคใต้|อุตรดิตถ์|||4|89|||279|โครงการสัมมนาสังคมบูรณาการด้านการเข้าถึงและการเสริ|28|การอบรมให้ความรู้|200|ทุกประเภทความพิการ|2|เอกชน|21|องค์กรด้านคนพิการ|19/06/2016|18/03/2016|20/03/2016|ยกเลิกคำร้อง|3,299,293.0000|3,299,293.0000|0.0000|3,299,293.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
8|29/01/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคใต้|อุตรดิตถ์|||4|89|||279|โครงการสัมมนาสังคมบูรณาการด้านการเข้าถึงและการเสริ|28|การอบรมให้ความรู้|200|ทุกประเภทความพิการ|2|เอกชน|21|องค์กรด้านคนพิการ|19/06/2016|18/03/2016|20/03/2016|ยกเลิกคำร้อง|3,299,293.0000|3,299,293.0000|0.0000|3,299,293.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
9|11/12/2015|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคกลางและตะวันออก|กรุงเทพมหานคร|||2|80|||335|โครงการผลิตสื่อโทรทัศน์เพื่อส่งเสริมอาชีพคนพิการ ร|30|การประชาสัมพันธ์|200|ทุกประเภทความพิการ|2|เอกชน|21|องค์กรด้านคนพิการ|30/06/2016|01/03/2016|30/09/2016|ขั้นตอนที 5 อนุมัติโดยอนุกรรมการกองทุน|1,798,500.0000|1,587,000.0000|0.0000|1,587,000.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
10|11/12/2015|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคกลางและตะวันออก|กรุงเทพมหานคร|||2|80|||335|โครงการผลิตสื่อโทรทัศน์เพื่อส่งเสริมอาชีพคนพิการ ร|30|การประชาสัมพันธ์|200|ทุกประเภทความพิการ|2|เอกชน|21|องค์กรด้านคนพิการ|30/06/2016|01/03/2016|30/09/2016|ขั้นตอนที 5 อนุมัติโดยอนุกรรมการกองทุน|1,798,500.0000|1,587,000.0000|0.0000|1,587,000.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
11|20/04/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคกลางและตะวันออก|กรุงเทพมหานคร|||2|80|||346|โครงการฝึกอบรมเทคนิคและวิธีการเล่นโกลบอล|28|การอบรมให้ความรู้|182|ประเภททางการเห็น|2|เอกชน|21|องค์กรด้านคนพิการ|03/07/2016|01/04/2016|30/09/2016|ขั้นตอนที 5 อนุมัติโดยอนุกรรมการกองทุน|1,665,780.0000|1,095,780.0000|0.0000|1,095,780.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
12|20/04/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคกลางและตะวันออก|กรุงเทพมหานคร|||2|80|||346|โครงการฝึกอบรมเทคนิคและวิธีการเล่นโกลบอล|28|การอบรมให้ความรู้|182|ประเภททางการเห็น|2|เอกชน|21|องค์กรด้านคนพิการ|03/07/2016|01/04/2016|30/09/2016|ขั้นตอนที 5 อนุมัติโดยอนุกรรมการกองทุน|1,665,780.0000|1,095,780.0000|0.0000|1,095,780.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
13|02/05/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคใต้|พัทลุง|ป่าบอน||4|149|228||421|โครงการจัดกระบวนเรียนรู้ผู้เรียนพิการสู่ภาวะโภชนาก|29|การฝึกอาชีพ|200|ทุกประเภทความพิการ|1|รัฐบาล|12|กระทรวง|28/07/2016|01/08/2016|30/09/2016|ขั้นตอนที่ 3 อนุมัติโดยอนุกรรมการจังหวัด|58,650.0000|58,650.0000|0.0000|58,650.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
14|02/05/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคใต้|พัทลุง|ป่าบอน||4|149|228||421|โครงการจัดกระบวนเรียนรู้ผู้เรียนพิการสู่ภาวะโภชนาก|29|การฝึกอาชีพ|200|ทุกประเภทความพิการ|1|รัฐบาล|12|กระทรวง|28/07/2016|01/08/2016|30/09/2016|ขั้นตอนที่ 3 อนุมัติโดยอนุกรรมการจังหวัด|58,650.0000|58,650.0000|0.0000|58,650.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
15|23/09/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|ชัยภูมิ|เมืองชัยภูมิ|ในเมือง|3|92|857|17513|555|โครงการฝึกอบรมอาชีพการทำสบู่ Hand Made เพื่อการมีง|28|การอบรมให้ความรู้|195|ประเภททางการเคลื่อนไหวหรือร่างกาย|2|เอกชน|21|องค์กรด้านคนพิการ||23/09/2016|25/09/2016|ร่างเอกสาร|190,900.0000|190,900.0000|0.0000|190,900.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
16|23/09/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|ชัยภูมิ|เมืองชัยภูมิ|ในเมือง|3|92|857|17513|555|โครงการฝึกอบรมอาชีพการทำสบู่ Hand Made เพื่อการมีง|28|การอบรมให้ความรู้|195|ประเภททางการเคลื่อนไหวหรือร่างกาย|2|เอกชน|21|องค์กรด้านคนพิการ||23/09/2016|25/09/2016|ร่างเอกสาร|190,900.0000|190,900.0000|0.0000|190,900.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
17|23/09/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|ชัยภูมิ|ภูเขียว|โคกสะอาด|3|92|866|17617|536|โครงการการฝึกอาชีพเพื่อคนพิการ (สำหรับการอบรม)|29|การฝึกอาชีพ|195|ประเภททางการเคลื่อนไหวหรือร่างกาย|2|เอกชน|21|องค์กรด้านคนพิการ||23/09/2016|24/09/2016|ร่างเอกสาร|1,000.0000|1,000.0000|0.0000|1,000.0000|0|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
18|23/09/2016|2016|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|ชัยภูมิ|ภูเขียว|โคกสะอาด|3|92|866|17617|536|โครงการการฝึกอาชีพเพื่อคนพิการ (สำหรับการอบรม)|29|การฝึกอาชีพ|195|ประเภททางการเคลื่อนไหวหรือร่างกาย|2|เอกชน|21|องค์กรด้านคนพิการ||23/09/2016|24/09/2016|ร่างเอกสาร|1,000.0000|1,000.0000|0.0000|1,000.0000|0|0|2|ส่วนที่ 2|50|50|25|50|0|0|0|||
19|09/03/2017|2017|ภาคกลางและตะวันออก|กรุงเทพมหานคร|ภาคตะวันออกเฉียงเหนือ|ชัยภูมิ|แก้งคร้อ|นาหนองทุ่ม|3|92|868|17629|898|โครงการสนับสนุนการดำเนินงานและการจัดบริการของศูนย์|561|ศุนย์บริการคนพิการ|200|ทุกประเภทความพิการ|1|รัฐบาล|13|องค์กรปกครองส่วนท้องถิ่น|15/03/2017|01/04/2017|30/09/2017|ขั้นตอนที่ 6 ทำสัญญาเรียบร้อยแล้ว|11,370.0000|11,370.0000|8,185.0000|3,185.0000|19|0|1|ส่วนที่ 1|50|50|25|50|0|0|0|||
